Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.126110900,1,0,1,1
0.126421000,1,0,0,1
0.126782100,1,0,0,0
0.127248800,1,0,1,0
0.127602300,1,0,1,1
0.128368100,1,1,1,1
0.128742300,0,1,1,1
0.129316300,0,1,0,1
0.129388500,0,1,0,0
0.130342800,0,0,0,0
0.130791600,1,0,0,0
0.130951200,1,0,0,1
0.131562500,1,0,1,1
0.131635600,1,0,0,1
0.132363700,1,1,0,1
0.132542500,1,0,0,1
0.133000500,1,1,0,1
0.133007600,1,0,0,1
0.133128900,1,1,0,1
0.133464500,1,1,1,1
0.133634100,0,1,1,1
0.133794900,1,1,1,1
0.133954500,0,1,1,1
0.134121600,0,1,1,0
0.135113500,0,1,0,0
0.135219400,0,0,0,0
0.135437200,1,0,0,0
0.135623800,0,0,0,0
0.136058700,0,0,0,1
0.137082300,0,1,0,1
0.137851000,0,0,0,1
0.138155000,1,0,0,1
0.138228700,1,0,1,1
0.139217100,1,0,1,0
0.139707500,1,0,1,1
0.140273700,0,0,1,1
0.140508200,0,1,1,1
0.140705100,0,1,0,1
0.140927000,0,0,0,1
0.141654400,0,0,0,0
0.141797500,0,0,1,0
0.141945700,1,0,1,0
0.142386700,1,0,0,0
0.142810400,1,1,0,0
0.143876500,1,1,0,1
0.144102800,1,1,0,0
0.144713200,1,1,0,1
0.144751400,0,1,0,1
0.145442200,0,1,1,1
0.145513300,0,1,0,1
0.145883200,0,0,0,1
0.146967700,0,1,0,1
0.147769000,1,1,0,1
0.147803500,1,1,0,0
0.148070000,1,1,1,0
0.149035500,1,1,0,0
0.149169900,1,0,0,0
0.149276800,1,0,0,1
0.149676000,1,0,1,1
0.150047300,1,0,0,1
0.150234600,0,0,0,1
0.150904900,0,0,1,1
0.151026100,0,0,1,0
0.152252000,0,0,0,0
0.152277700,0,1,0,0
0.153089900,0,1,1,0
0.153426200,1,1,1,0
0.153447200,1,1,1,1
0.153759900,1,0,1,1
0.154329400,1,0,0,1
0.154347300,0,0,0,1
0.154583000,0,0,0,0
0.155743000,0,0,1,0
0.156644800,0,1,1,0
0.156940800,1,1,1,0
0.157077900,1,1,1,1
0.157766600,0,1,1,1
0.158530100,0,1,1,0
0.158564100,0,1,1,1
0.158800800,0,1,0,1
0.159138900,0,1,0,0
0.159777400,1,1,0,0
0.159848400,1,0,0,0
0.161670300,1,0,1,0
0.162104300,1,0,1,1
0.162217900,1,1,1,1
0.162326800,0,1,1,1
0.162367900,0,1,1,0
0.162832600,0,1,0,0
0.163786400,0,0,0,0
0.163823000,0,1,0,0
0.163908200,0,1,1,0
0.163967600,0,1,1,1
0.164584100,0,1,0,1
0.164773100,1,1,0,1
0.165612900,1,1,1,1
0.165816400,1,1,0,1
0.165983100,1,0,0,1
0.166035900,1,0,1,1
0.166557100,0,0,1,1
0.166742400,0,0,1,0
0.166901400,1,0,1,0
0.167043200,1,1,1,0
0.167171700,0,1,1,0
0.167258900,0,1,1,1
0.167366700,0,1,0,1
0.167465400,0,1,1,1
0.167523500,1,1,1,1
0.168800800,1,1,1,0
0.168917800,0,1,1,0
0.168935100,1,1,1,0
0.169066600,1,1,1,1
0.169187400,0,1,1,1
0.169452400,1,1,1,1
0.169977200,1,1,1,0
0.170215600,1,0,1,0
0.170509100,1,0,0,0
0.170550700,1,0,0,1
0.171041500,1,0,0,0
0.171095300,1,0,0,1
0.171405000,1,0,0,0
0.172572700,1,1,0,0
0.172708000,0,1,0,0
0.172926800,0,1,0,1
0.172990900,0,0,0,1
0.173059700,0,0,1,1
0.173748800,0,0,1,0
0.173866300,0,0,0,0
0.174553000,1,0,0,0
0.174825000,1,0,1,0
0.175107500,0,0,1,0
0.175612200,0,0,1,1
0.175933500,0,1,1,1
0.176126700,0,1,1,0
0.176246300,0,0,1,0
0.176548300,0,0,1,1
0.176550600,0,0,0,1
0.177058500,1,0,0,1
0.177775900,0,0,0,1
0.178961500,0,1,0,1
0.179151500,0,1,0,0
0.179194600,0,1,1,0
0.179723700,0,0,1,0
0.179732400,1,0,1,0
0.179738400,1,1,1,0
0.180589200,1,0,1,0
0.180739600,0,0,1,0
0.181372400,0,0,1,1
0.181822800,0,0,0,1
0.182378700,0,1,0,1
0.182488000,0,1,0,0
0.182635400,1,1,0,0
0.182814900,1,0,0,0
0.182855700,1,1,0,0
0.183044800,1,1,1,0
0.183401800,1,0,1,0
0.183614500,1,0,1,1
0.183780300,1,0,0,1
0.184327200,1,0,1,1
0.184350100,1,0,1,0
0.184424500,0,0,1,0
0.184612600,0,0,1,1
0.184864900,0,1,1,1
0.184886100,0,0,1,1
0.184929800,0,0,0,1
0.185803600,0,1,0,1
0.186027200,0,0,0,1
0.186423100,1,0,0,1
0.186446700,1,1,0,1
0.186857500,1,1,0,0
0.186932400,1,1,1,0
0.187227600,1,0,1,0
0.188314900,1,0,0,0
0.189068300,0,0,0,0
0.189254800,0,1,0,0
0.189596600,0,1,1,0
0.189761500,0,1,0,0
0.189825200,0,1,0,1
0.190388100,0,0,0,1
0.191179600,0,0,1,1
0.191323200,1,0,1,1
0.191557300,1,1,1,1
0.191831000,1,1,0,1
0.191886400,0,1,0,1
0.192156400,0,1,0,0
0.192805100,1,1,0,0
0.194031600,1,0,0,0
0.194666400,0,0,0,0
0.195105700,0,0,1,0
0.195135500,0,0,1,1
0.195487300,1,0,1,1
0.195913600,1,1,1,1
0.197402000,1,1,1,0
0.197414100,1,1,0,0
0.197434300,1,0,0,0
0.198088100,0,0,0,0
0.198509100,0,1,0,0
0.199109600,0,1,0,1
0.199292300,0,1,0,0
0.199552900,0,1,1,0
0.199673000,0,1,0,0
0.199830200,0,0,0,0
0.200243800,1,0,0,0
0.200571200,0,0,0,0
0.200794400,0,0,1,0
0.201431400,0,0,1,1
0.201822900,0,1,1,1
0.203009200,1,1,1,1
0.203420600,1,1,1,0
0.203527700,1,0,1,0
0.204038600,1,0,0,0
0.204645000,0,0,0,0
0.205559400,0,0,1,0
0.206281000,0,0,1,1
0.206425800,0,0,0,1
0.206546700,0,1,0,1
0.206877300,1,1,0,1
0.207360300,1,1,1,1
0.208097800,0,1,1,1
0.208343200,1,1,1,1
0.208649100,1,0,1,1
0.209552500,1,0,1,0
0.209854600,1,0,1,1
0.210068100,0,0,1,1
0.210399900,0,0,0,1
0.211346200,1,0,0,1
0.211436000,1,0,1,1
0.211917100,1,1,1,1
0.212583700,1,1,1,0
0.212786200,0,1,1,0
0.213991900,0,1,0,0
0.214714400,0,1,1,0
0.214803100,0,0,1,0
0.215631100,0,0,0,0
0.215632500,0,0,1,0
0.215700800,0,0,1,1
0.215741900,1,0,1,1
0.215822300,0,0,1,1
0.216275400,0,0,1,0
0.216342300,1,0,1,0
0.218005500,1,1,1,0
0.218153300,0,1,1,0
0.218444700,0,0,1,0
0.218446800,0,0,0,0
0.219480700,0,0,0,1
0.219709800,0,1,0,1
0.220350900,0,1,1,1
0.220656800,1,1,1,1
0.221187400,1,1,1,0
0.221354300,1,0,1,0
0.222102400,1,0,0,0
0.223540200,0,0,0,0
0.224142200,0,0,0,1
0.224460100,0,0,1,1
0.224623500,0,1,1,1
0.225322500,1,1,1,1
0.225431600,1,1,0,1
0.225924000,1,1,0,0
0.226617500,1,1,0,1
0.226989900,1,1,0,0
0.227138300,1,0,0,0
0.227648200,0,0,0,0
0.227691500,0,0,1,0
0.227890800,1,0,1,0
0.228677100,0,0,1,0
0.228830600,0,1,1,0
0.229605600,1,1,1,0
0.229919800,1,1,0,0
0.230086200,1,1,0,1
0.231105700,0,1,0,1
0.231821800,0,0,0,1
0.232481300,0,1,0,1
0.232532600,0,0,0,1
0.232700900,0,1,0,1
0.232792500,0,1,0,0
0.232821600,0,1,1,0
0.233068900,1,1,1,0
0.233141900,1,1,0,0
0.233249800,1,1,0,1
0.233616200,1,1,0,0
0.234113900,1,1,0,1
0.234979300,1,1,1,1
0.235011300,0,1,1,1
0.235022900,0,1,1,0
0.235118900,1,1,1,0
0.235924600,1,0,1,0
0.236972600,0,0,1,0
0.237229200,0,0,0,0
0.237283200,1,0,0,0
0.237823300,1,0,1,0
0.238231300,1,0,1,1
0.238779200,1,0,0,1
0.238836700,1,1,0,1
0.239298400,1,0,0,1
0.239306400,0,0,0,1
0.239608300,0,0,1,1
0.240234800,0,0,1,0
0.241334700,0,0,0,0
0.241576200,0,1,0,0
0.242189000,0,0,0,0
0.242293300,1,0,0,0
0.242422500,1,0,1,0
0.242468300,1,0,1,1
0.243020700,1,1,1,1
0.243953700,0,1,1,1
0.244770200,0,1,1,0
0.244984600,0,0,1,0
0.245177500,0,0,0,0
0.245877900,0,1,0,0
0.246347500,0,1,0,1
0.246382900,1,1,0,1
0.246761700,1,1,0,0
0.247735800,0,1,0,0
0.247920100,0,1,1,0
0.248113900,0,1,0,0
0.248345900,0,1,1,0
0.248466300,0,1,1,1
0.248683600,0,1,1,0
0.248870000,0,0,1,0
0.249042000,0,0,1,1
0.249575100,1,0,1,1
0.249995300,1,1,1,1
0.250514600,1,0,1,1
0.250578900,1,0,1,0
0.250743400,0,0,1,0
0.250800000,0,1,1,0
0.251341800,0,1,0,0
0.252585200,0,0,0,0
0.252590300,0,0,0,1
0.252867200,1,0,0,1
0.254049700,1,0,1,1
0.254179900,0,0,1,1
0.254394500,1,0,1,1
0.254735800,1,1,1,1
0.255455500,1,1,1,0
0.255540800,1,1,1,1
0.256217400,1,0,1,1
0.256894000,1,0,0,1
0.257542600,0,0,0,1
0.257921500,0,0,1,1
0.258188900,0,1,1,1
0.258559300,0,1,1,0
0.260375700,1,1,1,0
0.260469400,1,0,1,0
0.260578000,1,0,0,0
0.260893900,1,0,1,0
0.261202200,1,0,1,1
0.261995500,1,0,0,1
0.262580300,1,0,0,0
0.263209000,0,0,0,0
0.263595000,0,1,0,0
0.263834900,0,0,0,0
0.264304800,0,1,0,0
0.264741100,0,1,1,0
0.265300100,0,1,1,1
0.265764000,0,0,1,1
0.266011300,1,0,1,1
0.266205600,1,0,0,1
0.266398500,1,0,1,1
0.266558600,1,1,1,1
0.266724000,1,0,1,1
0.267601700,1,0,0,1
0.268118000,0,0,0,1
0.268201900,0,0,0,0
0.268971000,0,0,1,0
0.269494200,0,1,1,0
0.269880400,0,1,1,1
0.270915100,1,1,1,1
0.271650900,1,0,1,1
0.271799000,1,0,0,1
0.272329200,1,0,0,0
0.272569400,0,0,0,0
0.272670800,0,1,0,0
0.274001800,1,1,0,0
0.274053200,1,1,0,1
0.274071700,1,1,1,1
0.275146800,1,1,0,1
0.275740000,1,0,0,1
0.276808200,1,0,1,1
0.276836400,0,0,1,1
0.277085700,0,0,1,0
0.277465200,0,0,0,0
0.278470100,0,0,0,1
0.278672700,0,1,0,1
0.278949100,1,1,0,1
0.279690800,1,1,1,1
0.280905200,1,0,1,1
0.281253800,0,0,1,1
0.281337900,0,0,1,0
0.282798300,0,0,0,0
0.283012900,0,0,0,1
0.283745300,1,0,0,1
0.283799000,1,1,0,1
0.283868800,0,1,0,1
0.283877600,0,1,1,1
0.283968700,0,1,0,1
0.284597800,0,1,1,1
0.284676900,0,1,1,0
0.285790800,0,1,1,1
0.286615400,0,0,1,1
0.286618200,1,0,1,1
0.286792900,1,0,0,1
0.287340900,1,0,0,0
0.288648500,1,0,0,1
0.289172100,1,1,0,1
0.289339200,0,1,0,1
0.290039400,0,1,1,1
0.290067100,1,1,1,1
0.290317000,1,1,0,1
0.290420500,1,1,0,0
0.290521500,1,0,0,0
0.290719000,1,1,0,0
0.291301800,1,1,0,1
0.291457800,0,1,0,1
0.291926500,0,1,0,0
0.292606300,0,1,1,0
0.292802700,0,0,1,0
0.293144300,0,0,1,1
0.293561100,0,1,1,1
0.294048300,1,1,1,1
0.294132500,1,1,0,1
0.294687000,0,1,0,1
0.295029800,1,1,0,1
0.295143700,1,1,0,0
0.295157500,1,0,0,0
0.295509400,1,0,1,0
0.295860200,0,0,1,0
0.296413000,0,0,0,0
0.296674000,0,1,0,0
0.296769700,0,1,1,0
0.296883700,0,1,0,0
0.297937400,0,1,0,1
0.298211300,0,1,0,0
0.298501000,1,1,0,0
0.298702000,1,0,0,0
0.299214600,1,1,0,0
0.299523600,1,1,0,1
0.299640000,1,1,1,1
0.300368900,1,0,1,1
0.300895400,0,0,1,1
0.301128200,0,0,0,1
0.301749500,0,0,0,0
0.302233800,0,0,0,1
0.302826300,0,0,0,0
0.303197600,0,1,0,0
0.303939700,0,1,1,0
0.303944700,1,1,1,0
0.304058300,1,0,1,0
0.304119300,1,0,0,0
0.304525600,1,0,0,1
0.304653100,0,0,0,1
0.305468400,0,0,1,1
0.306282800,0,0,1,0
0.306634200,0,1,1,0
0.306738700,1,1,1,0
0.307326200,1,1,1,1
0.308680000,1,1,0,1
0.308837100,0,1,0,1
0.309220000,0,0,0,1
0.309410300,0,0,0,0
0.309660500,0,1,0,0
0.310261900,0,1,1,0
0.310461600,1,1,1,0
0.311616400,1,1,1,1
0.312048600,1,0,1,1
0.312168300,0,0,1,1
0.313330000,0,0,0,1
0.313338700,0,0,1,1
0.313770200,0,0,1,0
0.313832100,0,1,1,0
0.314026500,0,1,1,1
0.314119300,1,1,1,1
0.315005400,1,1,0,1
0.315563000,0,1,0,1
0.316433300,0,0,0,1
0.316490400,0,0,1,1
0.316690600,0,0,1,0
0.316799900,1,0,1,0
0.317332100,1,1,1,0
0.317638900,1,0,1,0
0.317822000,1,0,0,0
0.318486200,1,0,0,1
0.320055800,0,0,0,1
0.320384300,0,1,0,1
0.320795600,0,1,1,1
0.321718900,0,1,1,0
0.322680500,1,1,1,0
0.323172700,1,1,1,1
0.323516900,1,0,1,1
0.323608600,1,1,1,1
0.323861500,1,1,0,1
0.324598500,1,1,0,0
0.324995200,1,0,0,0
0.325093200,0,0,0,0
0.325471000,0,0,1,0
0.326167400,0,0,0,0
0.326898300,0,0,0,1
0.327113500,0,0,0,0
0.327615600,0,1,0,0
0.328024000,1,1,0,0
0.328198000,0,1,0,0
0.328297400,0,1,1,0
0.328499200,0,1,1,1
0.328723500,0,1,0,1
0.329821800,0,0,0,1
0.330194300,0,0,0,0
0.330213200,0,0,1,0
0.330586700,1,1,1,0
0.332127100,1,1,0,0
0.333002500,1,0,0,0
0.333270300,0,0,0,0
0.333340600,0,0,0,1
0.334699300,0,0,1,1
0.335361800,0,1,1,1
0.335514100,0,1,1,0
0.335638800,1,1,1,0
0.335935700,1,1,0,0
0.336722800,1,1,0,1
0.338203900,0,1,0,1
0.338509000,0,1,1,1
0.338579500,0,0,1,1
0.338820200,0,0,1,0
0.338869900,1,0,1,0
0.339032500,1,1,1,0
0.340109300,1,1,0,0
0.340238000,0,1,0,0
0.340385300,0,0,0,0
0.340767900,0,1,0,0
0.340931400,0,0,0,0
0.341469600,0,0,1,0
0.341611500,0,1,1,0
0.341720800,0,1,1,1
0.342361100,1,1,1,1
0.342387200,0,1,1,1
0.342895600,0,1,0,1
0.343037200,0,0,0,1
0.343467700,0,0,0,0
0.343645700,0,0,0,1
0.343788400,0,1,0,1
0.344138300,0,1,1,1
0.344322500,1,1,1,1
0.345129300,1,1,0,1
0.345184800,0,1,0,1
0.346024700,0,0,0,1
0.346545200,0,0,0,0
0.346656400,1,0,0,0
0.347466300,1,0,0,1
0.347890500,1,0,1,1
0.348389100,1,0,0,1
0.348988900,0,0,0,1
0.348990300,0,1,0,1
0.349003000,0,1,1,1
0.350321600,0,1,1,0
0.350567700,1,1,1,0
0.350756300,1,1,0,0
0.351611800,1,0,0,0
0.352228900,1,0,1,0
0.353197500,1,0,1,1
0.353375000,0,0,1,1
0.353436100,1,0,1,1
0.354394400,1,0,0,1
0.354661900,1,1,0,1
0.354722400,1,1,1,1
0.354945200,1,0,1,1
0.355130600,1,0,1,0
0.355513800,1,1,1,0
0.356265300,0,1,1,0
0.356394600,0,1,0,0
0.357191700,0,1,0,1
0.357737600,0,0,0,1
0.357992700,1,0,0,1
0.358860100,1,0,1,1
0.359071200,0,0,1,1
0.359318800,0,1,1,1
0.360105600,0,0,1,1
0.360385500,0,0,1,0
0.360487500,0,0,0,0
0.360843500,0,0,0,1
0.361021500,0,0,0,0
0.361885400,0,0,1,0
0.362081200,1,0,1,0
0.362269400,1,0,0,0
0.362733000,1,0,0,1
0.363156200,1,1,0,1
0.363550900,1,0,0,1
0.363655200,1,0,1,1
0.363662800,1,1,1,1
0.364307200,0,1,1,1
0.365219300,0,1,0,1
0.365937100,1,1,0,1
0.365981400,1,1,0,0
0.366392100,1,0,0,0
0.366694500,1,0,1,0
0.366712600,1,0,1,1
0.366896500,1,1,1,1
0.368029400,1,1,0,1
0.368404100,1,1,1,1
0.368666000,0,1,1,1
0.368668400,0,0,1,1
0.369053100,0,1,1,1
0.369846600,0,1,1,0
0.370168200,1,1,1,0
0.370350500,1,0,1,0
0.370476100,1,0,1,1
0.370870300,0,0,1,1
0.371192100,0,0,0,1
0.371637200,0,0,0,0
0.371980600,0,1,0,0
0.372491100,0,0,0,0
0.373558700,0,0,1,0
0.373813000,1,0,1,0
0.374781300,1,1,1,0
0.374877900,1,1,1,1
0.375539200,1,1,0,1
0.376391200,0,1,0,1
0.376526500,0,0,0,1
0.377688800,0,0,1,1
0.377863400,1,0,1,1
0.377981100,1,0,1,0
0.378013000,1,0,1,1
0.378093400,1,1,1,1
0.378136300,1,1,1,0
0.378202700,1,1,0,0
0.378798000,1,1,0,1
0.378938700,1,0,0,1
0.379009500,0,0,0,1
0.379853800,0,0,1,1
0.380491500,0,0,0,1
0.380880200,0,1,0,1
0.381494200,0,0,0,1
0.381584500,0,0,0,0
0.381977200,1,0,0,0
0.382088900,0,0,0,0
0.382460500,0,0,1,0
0.382486100,0,0,1,1
0.383182900,1,0,1,1
0.383574800,1,0,1,0
0.383585700,1,1,1,0
0.383589400,1,1,1,1
0.383929900,1,1,0,1
0.384004300,1,1,1,1
0.384011800,1,0,1,1
0.384460500,1,0,0,1
0.384736100,1,0,0,0
0.384848900,1,0,0,1
0.385447900,0,0,0,1
0.385611900,0,1,0,1
0.385938300,0,1,0,0
0.386217400,0,1,1,0
0.386341900,0,1,1,1
0.386774800,1,1,1,1
0.388076900,1,0,1,1
0.388334500,1,0,1,0
0.388921800,1,1,1,0
0.389040100,1,1,1,1
0.389333700,1,1,0,1
0.389487100,0,1,0,1
0.389867700,0,1,1,1
0.390387800,1,1,1,1
0.390737200,1,0,1,1
0.390812300,1,0,1,0
0.390936300,1,0,0,0
0.392178100,0,0,0,0
0.392282800,1,0,0,0
0.392899300,1,1,0,0
0.393462600,1,1,0,1
0.393500200,1,0,0,1
0.393740200,1,0,0,0
0.394074100,1,0,1,0
0.394081500,1,0,1,1
0.394760100,1,1,1,1
0.394977700,0,1,1,1
0.395182100,0,1,1,0
0.395277100,1,1,1,0
0.396358200,1,1,0,0
0.396468300,0,1,0,0
0.396515400,0,1,1,0
0.396599100,1,1,1,0
0.396880000,1,0,1,0
0.398141000,1,1,1,0
0.398278900,1,1,1,1
0.399190800,1,1,1,0
0.399248200,1,1,0,0
0.399629600,0,1,0,0
0.400931200,0,0,0,0
0.401021200,0,0,1,0
0.401290300,0,1,1,0
0.401745100,1,1,1,0
0.402197500,1,1,1,1
0.402951600,1,1,1,0
0.403412800,1,1,1,1
0.403567300,1,1,0,1
0.403656100,0,1,0,1
0.403664100,0,1,0,0
0.403891500,0,1,1,0
0.404277500,0,1,1,1
0.404305600,0,0,1,1
0.404925100,0,0,1,0
0.404958300,0,0,0,0
0.405430600,1,0,0,0
0.406534900,1,1,0,0
0.406740600,1,1,0,1
0.406834300,1,0,0,1
0.406962000,1,0,1,1
0.407537800,1,0,1,0
0.408208100,1,1,1,0
0.408613600,0,1,1,0
0.408633500,1,1,1,0
0.409078600,1,1,1,1
0.409426200,1,1,1,0
0.409580200,1,0,1,0
0.410218500,1,0,0,0
0.411071500,1,0,0,1
0.411082900,0,0,0,1
0.411584100,0,0,0,0
0.411998200,0,1,0,0
0.412638600,1,1,0,0
0.412645300,1,1,1,0
0.413537100,1,0,1,0
0.413898100,0,0,1,0
0.413977300,0,1,1,0
0.414238800,0,1,1,1
0.415234200,0,1,0,1
0.415255800,0,0,0,1
0.416793900,1,0,0,1
0.416873400,1,0,0,0
0.416918500,1,1,0,0
0.417296300,1,1,0,1
0.417438200,1,1,1,1
0.419638800,0,1,1,1
0.420172600,0,1,1,0
0.420195100,0,0,1,0
0.420455200,0,0,0,0
0.421407200,0,0,0,1
0.421677100,0,1,0,1
0.422045500,0,0,0,1
0.422321000,1,0,0,1
0.423057100,0,0,0,1
0.423598000,0,0,1,1
0.423986500,0,0,1,0
0.424153800,0,1,1,0
0.424282300,1,1,1,0
0.424435200,1,1,1,1
0.424791200,1,1,1,0
0.425238300,1,1,0,0
0.425279900,1,1,0,1
0.425304200,1,1,0,0
0.425659700,1,0,0,0
0.425771200,0,0,0,0
0.426228400,1,0,0,0
0.427603200,1,0,0,1
0.427727300,1,0,1,1
0.428009900,0,0,1,1
0.428115600,0,0,0,1
0.428215700,0,1,0,1
0.429103300,0,1,1,1
0.429510300,0,1,1,0
0.429940800,0,1,0,0
0.430271200,0,0,0,0
0.430772500,1,0,0,0
0.431960700,1,0,1,0
0.432474100,1,0,0,0
0.432550400,1,0,0,1
0.432910100,1,1,0,1
0.433597600,0,1,0,1
0.433691900,0,1,1,1
0.434025400,0,1,1,0
0.434282000,0,1,1,1
0.434507500,0,0,1,1
0.435051100,0,0,1,0
0.435983800,1,0,1,0
0.436074900,0,0,1,0
0.436624900,0,0,1,1
0.436750500,0,0,0,1
0.437178100,0,0,1,1
0.437373600,0,1,1,1
0.439250800,1,1,1,1
0.439447800,1,1,1,0
0.439473000,1,1,0,0
0.439722900,1,0,0,0
0.440620500,0,0,0,0
0.441050300,1,0,0,0
0.441060100,1,1,0,0
0.441114200,0,1,0,0
0.441728500,0,1,1,0
0.441986000,0,1,1,1
0.442477200,0,1,1,0
0.442921700,0,0,1,0
0.443154900,1,0,1,0
0.444459100,1,0,0,0
0.444543800,1,1,0,0
0.444575000,1,1,0,1
0.444843600,0,1,0,1
0.445848700,0,0,0,1
0.445988000,0,0,0,0
0.446012700,0,0,0,1
0.446142800,0,0,1,1
0.446628500,0,1,1,1
0.447454200,1,1,1,1
0.447725300,1,1,0,1
0.448523400,1,1,1,1
0.448630900,1,1,1,0
0.448855000,1,0,1,0
0.449318800,1,0,0,0
0.449338000,0,0,0,0
0.450336000,0,0,0,1
0.450461800,0,1,0,1
0.451896200,0,1,1,1
0.452402100,1,1,1,1
0.452502100,1,0,1,1
0.453092900,1,0,0,1
0.453319900,1,0,0,0
0.454358700,1,1,0,0
0.454428100,0,1,0,0
0.455183300,1,1,0,0
0.455221200,1,1,1,0
0.455263700,1,1,0,0
0.456178800,0,1,0,0
0.456486500,0,1,0,1
0.456887100,0,0,0,1
0.457407000,0,1,0,1
0.457481300,1,1,0,1
0.457677000,1,0,0,1
0.457758800,1,0,1,1
0.458239800,1,0,0,1
0.458795700,1,1,0,1
0.459163800,1,1,0,0
0.459568400,1,1,1,0
0.459830800,0,1,1,0
0.461232500,0,1,1,1
0.461409100,0,1,1,0
0.461985600,0,0,1,0
0.462484700,0,0,0,0
0.462988900,1,0,0,0
0.463384800,1,1,0,0
0.463492800,1,1,1,0
0.463921000,1,1,1,1
0.464030400,1,0,1,1
0.464705800,1,1,1,1
0.465635900,0,1,1,1
0.466482900,0,1,0,1
0.466493500,0,1,1,1
0.466606900,1,1,1,1
0.467066600,1,1,1,0
0.467626800,1,0,1,0
0.468051200,1,1,1,0
0.468774600,1,0,1,0
0.468803300,1,0,0,0
0.469415400,1,0,1,0
0.469459400,0,0,1,0
0.469847400,0,0,1,1
0.470019600,0,0,0,1
0.471502600,1,0,0,1
0.471745200,1,1,0,1
0.472042300,1,1,0,0
0.472246400,1,0,0,0
0.472382400,1,0,0,1
0.473167200,1,0,1,1
0.473916200,0,0,1,1
0.474689000,0,0,1,0
0.474835900,0,0,1,1
0.474931900,1,0,1,1
0.475037700,1,1,1,1
0.475313500,0,1,1,1
0.475347200,0,1,0,1
0.476017000,0,1,1,1
0.476631800,0,1,0,1
0.476695300,0,1,0,0
0.477409500,0,0,0,0
0.478011700,1,0,0,0
0.478175500,1,0,0,1
0.479459500,1,0,1,1
0.479517700,0,0,1,1
0.479580500,0,0,1,0
0.479719200,0,0,1,1
0.479860100,0,0,1,0
0.480266600,0,1,1,0
0.480613600,0,1,1,1
0.480736600,1,1,1,1
0.480829400,1,1,1,0
0.481888400,1,1,1,1
0.482047400,0,1,1,1
0.482716400,0,1,0,1
0.483098900,0,1,1,1
0.483313000,0,0,1,1
0.484105200,0,1,1,1
0.484396900,0,1,0,1
0.484559900,0,1,0,0
0.484595900,0,1,1,0
0.485123300,1,1,1,0
0.486461200,1,1,0,0
0.486660900,1,0,0,0
0.486757600,1,0,0,1
0.487739700,1,1,0,1
0.487894300,1,1,0,0
0.487897400,1,1,1,0
0.488176700,0,1,1,0
0.488911600,1,1,1,0
0.489029700,0,1,1,0
0.489282000,0,1,1,1
0.490233100,0,1,1,0
0.490362800,0,1,0,0
0.490837700,0,1,1,0
0.490879700,0,0,1,0
0.491026800,1,0,1,0
0.491044500,1,0,0,0
0.491094700,1,0,0,1
0.491610000,1,1,0,1
0.491828400,1,0,0,1
0.491962700,1,0,0,0
0.493254300,0,0,0,0
0.493641300,0,1,0,0
0.494199700,0,1,1,0
0.494821500,0,1,1,1
0.495594500,1,1,1,1
0.495915000,1,1,0,1
0.496532700,1,0,0,1
0.496592300,1,1,0,1
0.497174700,0,1,0,1
0.498048200,0,1,0,0
0.498077100,0,1,0,1
0.498191600,0,1,0,0
0.498346100,0,1,1,0
0.498517200,0,0,1,0
0.498792200,1,0,1,0
0.498829600,0,0,1,0
0.500450800,0,1,1,0
0.501024200,0,1,0,0
0.501128600,1,1,0,0
0.501215300,1,1,0,1
0.502068900,1,1,0,0
0.502903900,1,0,0,0
0.503216100,1,1,0,0
0.503693800,1,1,1,0
0.503798300,0,1,1,0
0.504465600,0,0,1,0
0.504561800,0,1,1,0
0.504687200,0,0,1,0
0.505228100,0,0,1,1
0.505360200,0,0,1,0
0.505531900,1,0,1,0
0.505654900,0,0,1,0
0.505675500,0,0,1,1
0.505938600,0,1,1,1
0.506208000,0,1,0,1
0.507304600,0,1,1,1
0.507920600,0,1,1,0
0.507923800,0,0,1,0
0.508106700,0,1,1,0
0.508205600,1,1,1,0
0.508572700,1,0,1,0
0.509549300,1,0,1,1
0.510159300,0,0,1,1
0.510367600,0,0,0,1
0.510506900,0,1,0,1
0.511111700,1,1,0,1
0.511361400,1,1,0,0
0.511412800,1,1,1,0
0.512604600,0,1,1,0
0.512650700,0,0,1,0
0.513051300,0,0,0,0
0.514205500,1,0,0,0
0.514397100,1,0,0,1
0.514950400,1,0,1,1
0.515187600,0,0,1,1
0.515575100,0,1,1,1
0.515619000,1,1,1,1
0.515983700,1,1,0,1
0.517150600,0,1,0,1
0.517217700,0,1,0,0
0.518403000,0,0,0,0
0.518411000,0,0,1,0
0.519319400,0,1,1,0
0.519494200,1,1,1,0
0.519569100,1,0,1,0
0.519661700,1,0,1,1
0.519750600,1,1,1,1
0.521155400,1,1,0,1
0.521161800,1,0,0,1
0.521353300,1,0,0,0
0.521933100,1,0,0,1
0.522138600,1,1,0,1
0.522617000,0,1,0,1
0.522771400,0,1,1,1
0.523068600,0,1,1,0
0.523660200,0,1,0,0
0.524074000,1,1,0,0
0.524750200,1,1,1,0
0.524951000,1,0,1,0
0.525304500,1,0,1,1
0.525323500,1,1,1,1
0.525848500,1,1,0,1
0.525917700,0,1,0,1
0.526336700,0,1,1,1
0.526433700,0,0,1,1
0.526742000,0,0,0,1
0.526831300,1,0,0,1
